,ID,Sexo,Facultad a la que aplicó,Fue admitido
1377,6f63cdb0-fbfc-11eb-9a96-8c8590480788,H,B,N
1378,6f63cdce-fbfc-11eb-9a96-8c8590480788,H,B,N
1379,6f63cdec-fbfc-11eb-9a96-8c8590480788,H,B,N
1380,6f63ce0a-fbfc-11eb-9a96-8c8590480788,H,B,N
1381,6f63ce28-fbfc-11eb-9a96-8c8590480788,H,B,N
1382,6f63ce46-fbfc-11eb-9a96-8c8590480788,H,B,N
1383,6f63ce64-fbfc-11eb-9a96-8c8590480788,H,B,N
1384,6f63ce82-fbfc-11eb-9a96-8c8590480788,H,B,N
1385,6f63cea0-fbfc-11eb-9a96-8c8590480788,H,B,N
1386,6f63cebe-fbfc-11eb-9a96-8c8590480788,H,B,N
1387,6f63cedc-fbfc-11eb-9a96-8c8590480788,H,B,N
1388,6f63cefa-fbfc-11eb-9a96-8c8590480788,H,B,N
1389,6f63cf18-fbfc-11eb-9a96-8c8590480788,H,B,N
1390,6f63cf36-fbfc-11eb-9a96-8c8590480788,H,B,N
1391,6f63cf54-fbfc-11eb-9a96-8c8590480788,H,B,N
1392,6f63cf72-fbfc-11eb-9a96-8c8590480788,H,B,N
1393,6f63cf90-fbfc-11eb-9a96-8c8590480788,H,B,N
1394,6f63cfae-fbfc-11eb-9a96-8c8590480788,H,B,N
1395,6f63cfcc-fbfc-11eb-9a96-8c8590480788,H,B,N
1396,6f63cfea-fbfc-11eb-9a96-8c8590480788,H,B,N
1397,6f63d008-fbfc-11eb-9a96-8c8590480788,H,B,N
1398,6f63d026-fbfc-11eb-9a96-8c8590480788,H,B,N
1399,6f63d044-fbfc-11eb-9a96-8c8590480788,H,B,N
1400,6f63d062-fbfc-11eb-9a96-8c8590480788,H,B,N
1401,6f63d080-fbfc-11eb-9a96-8c8590480788,H,B,N
1402,6f63d09e-fbfc-11eb-9a96-8c8590480788,H,B,N
1403,6f63d0bc-fbfc-11eb-9a96-8c8590480788,H,B,N
1404,6f63d0da-fbfc-11eb-9a96-8c8590480788,H,B,N
1405,6f63d0f8-fbfc-11eb-9a96-8c8590480788,H,B,N
1406,6f63d116-fbfc-11eb-9a96-8c8590480788,H,B,N
1407,6f63d134-fbfc-11eb-9a96-8c8590480788,H,B,N
1408,6f63d152-fbfc-11eb-9a96-8c8590480788,H,B,N
1409,6f63d170-fbfc-11eb-9a96-8c8590480788,H,B,N
1410,6f63d18e-fbfc-11eb-9a96-8c8590480788,H,B,N
1411,6f63d1ac-fbfc-11eb-9a96-8c8590480788,H,B,N
1412,6f63d1c0-fbfc-11eb-9a96-8c8590480788,H,B,N
1413,6f63d1de-fbfc-11eb-9a96-8c8590480788,H,B,N
1414,6f63d1fc-fbfc-11eb-9a96-8c8590480788,H,B,N
1415,6f63d21a-fbfc-11eb-9a96-8c8590480788,H,B,N
1416,6f63d238-fbfc-11eb-9a96-8c8590480788,H,B,N
1417,6f63d256-fbfc-11eb-9a96-8c8590480788,H,B,N
1418,6f63d274-fbfc-11eb-9a96-8c8590480788,H,B,N
1419,6f63d292-fbfc-11eb-9a96-8c8590480788,H,B,N
1420,6f63d2b0-fbfc-11eb-9a96-8c8590480788,H,B,N
1421,6f63d2ce-fbfc-11eb-9a96-8c8590480788,H,B,N
1422,6f63d2ec-fbfc-11eb-9a96-8c8590480788,H,B,N
1423,6f63d30a-fbfc-11eb-9a96-8c8590480788,H,B,N
1424,6f63d328-fbfc-11eb-9a96-8c8590480788,H,B,N
1425,6f63d346-fbfc-11eb-9a96-8c8590480788,H,B,N
1426,6f63d364-fbfc-11eb-9a96-8c8590480788,H,B,N
1427,6f63d382-fbfc-11eb-9a96-8c8590480788,H,B,N
1428,6f63d396-fbfc-11eb-9a96-8c8590480788,H,B,N
1429,6f63d3b4-fbfc-11eb-9a96-8c8590480788,H,B,N
1430,6f63d3d2-fbfc-11eb-9a96-8c8590480788,H,B,N
1431,6f63d3f0-fbfc-11eb-9a96-8c8590480788,H,B,N
1432,6f63d40e-fbfc-11eb-9a96-8c8590480788,H,B,N
1433,6f63d42c-fbfc-11eb-9a96-8c8590480788,H,B,N
1434,6f63d44a-fbfc-11eb-9a96-8c8590480788,H,B,N
1435,6f63d468-fbfc-11eb-9a96-8c8590480788,H,B,N
1436,6f63d5f8-fbfc-11eb-9a96-8c8590480788,H,B,N
1437,6f63d62a-fbfc-11eb-9a96-8c8590480788,H,B,N
1438,6f63d648-fbfc-11eb-9a96-8c8590480788,H,B,N
1439,6f63d666-fbfc-11eb-9a96-8c8590480788,H,B,N
1440,6f63d684-fbfc-11eb-9a96-8c8590480788,H,B,N
1441,6f63d6a2-fbfc-11eb-9a96-8c8590480788,H,B,N
1442,6f63d6c0-fbfc-11eb-9a96-8c8590480788,H,B,N
1443,6f63d6de-fbfc-11eb-9a96-8c8590480788,H,B,N
1444,6f63d6fc-fbfc-11eb-9a96-8c8590480788,H,B,N
1445,6f63d71a-fbfc-11eb-9a96-8c8590480788,H,B,N
1446,6f63d738-fbfc-11eb-9a96-8c8590480788,H,B,N
1447,6f63d756-fbfc-11eb-9a96-8c8590480788,H,B,N
1448,6f63d774-fbfc-11eb-9a96-8c8590480788,H,B,N
1449,6f63d792-fbfc-11eb-9a96-8c8590480788,H,B,N
1450,6f63d7b0-fbfc-11eb-9a96-8c8590480788,H,B,N
1451,6f63d7ce-fbfc-11eb-9a96-8c8590480788,H,B,N
1452,6f63d7ec-fbfc-11eb-9a96-8c8590480788,H,B,N
1453,6f63d814-fbfc-11eb-9a96-8c8590480788,M,B,S
1454,6f63d832-fbfc-11eb-9a96-8c8590480788,M,B,S
1455,6f63d850-fbfc-11eb-9a96-8c8590480788,M,B,S
1456,6f63d86e-fbfc-11eb-9a96-8c8590480788,M,B,S
1457,6f63d88c-fbfc-11eb-9a96-8c8590480788,M,B,S
1458,6f63d8aa-fbfc-11eb-9a96-8c8590480788,M,B,S
1459,6f63d8c8-fbfc-11eb-9a96-8c8590480788,M,B,S
1460,6f63d8e6-fbfc-11eb-9a96-8c8590480788,M,B,S
1461,6f63d904-fbfc-11eb-9a96-8c8590480788,M,B,S
1462,6f63d922-fbfc-11eb-9a96-8c8590480788,M,B,S
1463,6f63d936-fbfc-11eb-9a96-8c8590480788,M,B,S
1464,6f63d954-fbfc-11eb-9a96-8c8590480788,M,B,S
1465,6f63d972-fbfc-11eb-9a96-8c8590480788,M,B,S
1466,6f63d990-fbfc-11eb-9a96-8c8590480788,M,B,S
1467,6f63d9ae-fbfc-11eb-9a96-8c8590480788,M,B,S
1468,6f63d9cc-fbfc-11eb-9a96-8c8590480788,M,B,S
1469,6f63d9ea-fbfc-11eb-9a96-8c8590480788,M,B,S
1470,6f63da12-fbfc-11eb-9a96-8c8590480788,M,B,N
1471,6f63da30-fbfc-11eb-9a96-8c8590480788,M,B,N
1472,6f63da4e-fbfc-11eb-9a96-8c8590480788,M,B,N
1473,6f63da6c-fbfc-11eb-9a96-8c8590480788,M,B,N
1474,6f63da8a-fbfc-11eb-9a96-8c8590480788,M,B,N
1475,6f63daa8-fbfc-11eb-9a96-8c8590480788,M,B,N
1476,6f63dac6-fbfc-11eb-9a96-8c8590480788,M,B,N
1477,6f63dae4-fbfc-11eb-9a96-8c8590480788,M,B,N
1478,6f63db0c-fbfc-11eb-9a96-8c8590480788,H,C,S
1479,6f63db2a-fbfc-11eb-9a96-8c8590480788,H,C,S
1480,6f63db48-fbfc-11eb-9a96-8c8590480788,H,C,S
1481,6f63db66-fbfc-11eb-9a96-8c8590480788,H,C,S
1482,6f63db84-fbfc-11eb-9a96-8c8590480788,H,C,S
1483,6f63dbac-fbfc-11eb-9a96-8c8590480788,H,C,S
1484,6f63dbca-fbfc-11eb-9a96-8c8590480788,H,C,S
1485,6f63dbde-fbfc-11eb-9a96-8c8590480788,H,C,S
1486,6f63dbfc-fbfc-11eb-9a96-8c8590480788,H,C,S
1487,6f63dc1a-fbfc-11eb-9a96-8c8590480788,H,C,S
1488,6f63dc38-fbfc-11eb-9a96-8c8590480788,H,C,S
1489,6f63dc56-fbfc-11eb-9a96-8c8590480788,H,C,S
1490,6f63dc74-fbfc-11eb-9a96-8c8590480788,H,C,S
1491,6f63dc92-fbfc-11eb-9a96-8c8590480788,H,C,S
1492,6f63dcb0-fbfc-11eb-9a96-8c8590480788,H,C,S
1493,6f63dcce-fbfc-11eb-9a96-8c8590480788,H,C,S
1494,6f63dcec-fbfc-11eb-9a96-8c8590480788,H,C,S
1495,6f63dd0a-fbfc-11eb-9a96-8c8590480788,H,C,S
1496,6f63dd28-fbfc-11eb-9a96-8c8590480788,H,C,S
1497,6f63dd46-fbfc-11eb-9a96-8c8590480788,H,C,S
1498,6f63dd5a-fbfc-11eb-9a96-8c8590480788,H,C,S
1499,6f63dd78-fbfc-11eb-9a96-8c8590480788,H,C,S
1500,6f63dd96-fbfc-11eb-9a96-8c8590480788,H,C,S
1501,6f63ddb4-fbfc-11eb-9a96-8c8590480788,H,C,S
1502,6f63ddd2-fbfc-11eb-9a96-8c8590480788,H,C,S
1503,6f63ddf0-fbfc-11eb-9a96-8c8590480788,H,C,S
1504,6f63de0e-fbfc-11eb-9a96-8c8590480788,H,C,S
1505,6f63de2c-fbfc-11eb-9a96-8c8590480788,H,C,S
1506,6f63de4a-fbfc-11eb-9a96-8c8590480788,H,C,S
1507,6f63de68-fbfc-11eb-9a96-8c8590480788,H,C,S
1508,6f63de86-fbfc-11eb-9a96-8c8590480788,H,C,S
1509,6f63de9a-fbfc-11eb-9a96-8c8590480788,H,C,S
1510,6f63deb8-fbfc-11eb-9a96-8c8590480788,H,C,S
1511,6f63ded6-fbfc-11eb-9a96-8c8590480788,H,C,S
1512,6f63def4-fbfc-11eb-9a96-8c8590480788,H,C,S
1513,6f63df12-fbfc-11eb-9a96-8c8590480788,H,C,S
1514,6f63df30-fbfc-11eb-9a96-8c8590480788,H,C,S
1515,6f63df4e-fbfc-11eb-9a96-8c8590480788,H,C,S
1516,6f63df6c-fbfc-11eb-9a96-8c8590480788,H,C,S
1517,6f63df8a-fbfc-11eb-9a96-8c8590480788,H,C,S
1518,6f63dfa8-fbfc-11eb-9a96-8c8590480788,H,C,S
1519,6f63dfc6-fbfc-11eb-9a96-8c8590480788,H,C,S
1520,6f63dfe4-fbfc-11eb-9a96-8c8590480788,H,C,S
1521,6f63e002-fbfc-11eb-9a96-8c8590480788,H,C,S
1522,6f63e016-fbfc-11eb-9a96-8c8590480788,H,C,S
1523,6f63e034-fbfc-11eb-9a96-8c8590480788,H,C,S
1524,6f63e052-fbfc-11eb-9a96-8c8590480788,H,C,S
1525,6f63e070-fbfc-11eb-9a96-8c8590480788,H,C,S
1526,6f63e08e-fbfc-11eb-9a96-8c8590480788,H,C,S
1527,6f63e0ac-fbfc-11eb-9a96-8c8590480788,H,C,S
1528,6f63e0ca-fbfc-11eb-9a96-8c8590480788,H,C,S
1529,6f63e0e8-fbfc-11eb-9a96-8c8590480788,H,C,S
1530,6f63e106-fbfc-11eb-9a96-8c8590480788,H,C,S
1531,6f63e124-fbfc-11eb-9a96-8c8590480788,H,C,S
1532,6f63e142-fbfc-11eb-9a96-8c8590480788,H,C,S
1533,6f63e160-fbfc-11eb-9a96-8c8590480788,H,C,S
1534,6f63e188-fbfc-11eb-9a96-8c8590480788,H,C,S
1535,6f63e1a6-fbfc-11eb-9a96-8c8590480788,H,C,S
1536,6f63e1c4-fbfc-11eb-9a96-8c8590480788,H,C,S
1537,6f63e1e2-fbfc-11eb-9a96-8c8590480788,H,C,S
1538,6f63e200-fbfc-11eb-9a96-8c8590480788,H,C,S
1539,6f63e214-fbfc-11eb-9a96-8c8590480788,H,C,S
1540,6f63e232-fbfc-11eb-9a96-8c8590480788,H,C,S
1541,6f63e250-fbfc-11eb-9a96-8c8590480788,H,C,S
1542,6f63e26e-fbfc-11eb-9a96-8c8590480788,H,C,S
1543,6f63e28c-fbfc-11eb-9a96-8c8590480788,H,C,S
1544,6f63e2aa-fbfc-11eb-9a96-8c8590480788,H,C,S
1545,6f63e2c8-fbfc-11eb-9a96-8c8590480788,H,C,S
1546,6f63e2e6-fbfc-11eb-9a96-8c8590480788,H,C,S
1547,6f63e304-fbfc-11eb-9a96-8c8590480788,H,C,S
1548,6f63e322-fbfc-11eb-9a96-8c8590480788,H,C,S
1549,6f63e340-fbfc-11eb-9a96-8c8590480788,H,C,S
1550,6f63e35e-fbfc-11eb-9a96-8c8590480788,H,C,S
1551,6f63e37c-fbfc-11eb-9a96-8c8590480788,H,C,S
1552,6f63e390-fbfc-11eb-9a96-8c8590480788,H,C,S
1553,6f63e3ae-fbfc-11eb-9a96-8c8590480788,H,C,S
1554,6f63e3cc-fbfc-11eb-9a96-8c8590480788,H,C,S
1555,6f63e3ea-fbfc-11eb-9a96-8c8590480788,H,C,S
1556,6f63e408-fbfc-11eb-9a96-8c8590480788,H,C,S
1557,6f63e426-fbfc-11eb-9a96-8c8590480788,H,C,S
1558,6f63e444-fbfc-11eb-9a96-8c8590480788,H,C,S
1559,6f63e462-fbfc-11eb-9a96-8c8590480788,H,C,S
1560,6f63e480-fbfc-11eb-9a96-8c8590480788,H,C,S
1561,6f63e49e-fbfc-11eb-9a96-8c8590480788,H,C,S
1562,6f63e4bc-fbfc-11eb-9a96-8c8590480788,H,C,S
1563,6f63e4da-fbfc-11eb-9a96-8c8590480788,H,C,S
1564,6f63e4f8-fbfc-11eb-9a96-8c8590480788,H,C,S
1565,6f63e50c-fbfc-11eb-9a96-8c8590480788,H,C,S
1566,6f63e52a-fbfc-11eb-9a96-8c8590480788,H,C,S
1567,6f63e548-fbfc-11eb-9a96-8c8590480788,H,C,S
1568,6f63e566-fbfc-11eb-9a96-8c8590480788,H,C,S
1569,6f63e584-fbfc-11eb-9a96-8c8590480788,H,C,S
1570,6f63e5a2-fbfc-11eb-9a96-8c8590480788,H,C,S
1571,6f63e5c0-fbfc-11eb-9a96-8c8590480788,H,C,S
1572,6f63e5de-fbfc-11eb-9a96-8c8590480788,H,C,S
1573,6f63e5fc-fbfc-11eb-9a96-8c8590480788,H,C,S
1574,6f63e61a-fbfc-11eb-9a96-8c8590480788,H,C,S
1575,6f63e638-fbfc-11eb-9a96-8c8590480788,H,C,S
1576,6f63e656-fbfc-11eb-9a96-8c8590480788,H,C,S
1577,6f63e674-fbfc-11eb-9a96-8c8590480788,H,C,S
1578,6f63e692-fbfc-11eb-9a96-8c8590480788,H,C,S
1579,6f63e6a6-fbfc-11eb-9a96-8c8590480788,H,C,S
1580,6f63e6c4-fbfc-11eb-9a96-8c8590480788,H,C,S
1581,6f63e6e2-fbfc-11eb-9a96-8c8590480788,H,C,S
1582,6f63e700-fbfc-11eb-9a96-8c8590480788,H,C,S
1583,6f63e71e-fbfc-11eb-9a96-8c8590480788,H,C,S
1584,6f63e73c-fbfc-11eb-9a96-8c8590480788,H,C,S
1585,6f63e75a-fbfc-11eb-9a96-8c8590480788,H,C,S
1586,6f63e778-fbfc-11eb-9a96-8c8590480788,H,C,S
1587,6f63e796-fbfc-11eb-9a96-8c8590480788,H,C,S
1588,6f63e7b4-fbfc-11eb-9a96-8c8590480788,H,C,S
1589,6f63e7c8-fbfc-11eb-9a96-8c8590480788,H,C,S
1590,6f63e7e6-fbfc-11eb-9a96-8c8590480788,H,C,S
1591,6f63e804-fbfc-11eb-9a96-8c8590480788,H,C,S
1592,6f63e822-fbfc-11eb-9a96-8c8590480788,H,C,S
1593,6f63e840-fbfc-11eb-9a96-8c8590480788,H,C,S
1594,6f63e85e-fbfc-11eb-9a96-8c8590480788,H,C,S
1595,6f63e87c-fbfc-11eb-9a96-8c8590480788,H,C,S
1596,6f63e89a-fbfc-11eb-9a96-8c8590480788,H,C,S
1597,6f63e8b8-fbfc-11eb-9a96-8c8590480788,H,C,S
1598,6f63e8d6-fbfc-11eb-9a96-8c8590480788,H,C,N
1599,6f63e8f4-fbfc-11eb-9a96-8c8590480788,H,C,N
1600,6f63e912-fbfc-11eb-9a96-8c8590480788,H,C,N
1601,6f63e930-fbfc-11eb-9a96-8c8590480788,H,C,N
1602,6f63e94e-fbfc-11eb-9a96-8c8590480788,H,C,N
1603,6f63e96c-fbfc-11eb-9a96-8c8590480788,H,C,N
1604,6f63e98a-fbfc-11eb-9a96-8c8590480788,H,C,N
1605,6f63e9a8-fbfc-11eb-9a96-8c8590480788,H,C,N
1606,6f63e9c6-fbfc-11eb-9a96-8c8590480788,H,C,N
1607,6f63e9da-fbfc-11eb-9a96-8c8590480788,H,C,N
1608,6f63e9f8-fbfc-11eb-9a96-8c8590480788,H,C,N
1609,6f63ea16-fbfc-11eb-9a96-8c8590480788,H,C,N
1610,6f63ea34-fbfc-11eb-9a96-8c8590480788,H,C,N
1611,6f63ea52-fbfc-11eb-9a96-8c8590480788,H,C,N
1612,6f63ea70-fbfc-11eb-9a96-8c8590480788,H,C,N
1613,6f63ea8e-fbfc-11eb-9a96-8c8590480788,H,C,N
1614,6f63eaac-fbfc-11eb-9a96-8c8590480788,H,C,N
1615,6f63eac0-fbfc-11eb-9a96-8c8590480788,H,C,N
1616,6f63eade-fbfc-11eb-9a96-8c8590480788,H,C,N
1617,6f63eafc-fbfc-11eb-9a96-8c8590480788,H,C,N
1618,6f63eb24-fbfc-11eb-9a96-8c8590480788,H,C,N
1619,6f63eb42-fbfc-11eb-9a96-8c8590480788,H,C,N
1620,6f63eb60-fbfc-11eb-9a96-8c8590480788,H,C,N
1621,6f63eb7e-fbfc-11eb-9a96-8c8590480788,H,C,N
1622,6f63eb9c-fbfc-11eb-9a96-8c8590480788,H,C,N
1623,6f63ebba-fbfc-11eb-9a96-8c8590480788,H,C,N
1624,6f63ebce-fbfc-11eb-9a96-8c8590480788,H,C,N
1625,6f63ebf6-fbfc-11eb-9a96-8c8590480788,H,C,N
1626,6f63ec14-fbfc-11eb-9a96-8c8590480788,H,C,N
1627,6f63ec28-fbfc-11eb-9a96-8c8590480788,H,C,N
1628,6f63ec46-fbfc-11eb-9a96-8c8590480788,H,C,N
1629,6f63ec64-fbfc-11eb-9a96-8c8590480788,H,C,N
1630,6f63ec82-fbfc-11eb-9a96-8c8590480788,H,C,N
1631,6f63eca0-fbfc-11eb-9a96-8c8590480788,H,C,N
1632,6f63ecbe-fbfc-11eb-9a96-8c8590480788,H,C,N
1633,6f63ecdc-fbfc-11eb-9a96-8c8590480788,H,C,N
1634,6f63ecfa-fbfc-11eb-9a96-8c8590480788,H,C,N
1635,6f63ed18-fbfc-11eb-9a96-8c8590480788,H,C,N
1636,6f63ed36-fbfc-11eb-9a96-8c8590480788,H,C,N
1637,6f63ed4a-fbfc-11eb-9a96-8c8590480788,H,C,N
1638,6f63ed68-fbfc-11eb-9a96-8c8590480788,H,C,N
1639,6f63ed86-fbfc-11eb-9a96-8c8590480788,H,C,N
1640,6f63eda4-fbfc-11eb-9a96-8c8590480788,H,C,N
1641,6f63edc2-fbfc-11eb-9a96-8c8590480788,H,C,N
1642,6f63ede0-fbfc-11eb-9a96-8c8590480788,H,C,N
1643,6f63edfe-fbfc-11eb-9a96-8c8590480788,H,C,N
1644,6f63ee1c-fbfc-11eb-9a96-8c8590480788,H,C,N
1645,6f63ee3a-fbfc-11eb-9a96-8c8590480788,H,C,N
1646,6f63ee58-fbfc-11eb-9a96-8c8590480788,H,C,N
1647,6f63ee76-fbfc-11eb-9a96-8c8590480788,H,C,N
1648,6f63ee94-fbfc-11eb-9a96-8c8590480788,H,C,N
1649,6f63eeb2-fbfc-11eb-9a96-8c8590480788,H,C,N
1650,6f63eed0-fbfc-11eb-9a96-8c8590480788,H,C,N
1651,6f63eeee-fbfc-11eb-9a96-8c8590480788,H,C,N
1652,6f63ef0c-fbfc-11eb-9a96-8c8590480788,H,C,N
1653,6f63ef2a-fbfc-11eb-9a96-8c8590480788,H,C,N
1654,6f63ef48-fbfc-11eb-9a96-8c8590480788,H,C,N
1655,6f63ef66-fbfc-11eb-9a96-8c8590480788,H,C,N
1656,6f63ef84-fbfc-11eb-9a96-8c8590480788,H,C,N
1657,6f63efb6-fbfc-11eb-9a96-8c8590480788,H,C,N
1658,6f63efe8-fbfc-11eb-9a96-8c8590480788,H,C,N
1659,6f63f01a-fbfc-11eb-9a96-8c8590480788,H,C,N
1660,6f63f04c-fbfc-11eb-9a96-8c8590480788,H,C,N
1661,6f63f150-fbfc-11eb-9a96-8c8590480788,H,C,N
1662,6f63f196-fbfc-11eb-9a96-8c8590480788,H,C,N
1663,6f63f1c8-fbfc-11eb-9a96-8c8590480788,H,C,N
1664,6f63f1fa-fbfc-11eb-9a96-8c8590480788,H,C,N
1665,6f63f22c-fbfc-11eb-9a96-8c8590480788,H,C,N
1666,6f63f254-fbfc-11eb-9a96-8c8590480788,H,C,N
1667,6f63f31c-fbfc-11eb-9a96-8c8590480788,H,C,N
1668,6f63f358-fbfc-11eb-9a96-8c8590480788,H,C,N
1669,6f63f38a-fbfc-11eb-9a96-8c8590480788,H,C,N
1670,6f63f3b2-fbfc-11eb-9a96-8c8590480788,H,C,N
1671,6f63f3e4-fbfc-11eb-9a96-8c8590480788,H,C,N
1672,6f63f416-fbfc-11eb-9a96-8c8590480788,H,C,N
1673,6f63f448-fbfc-11eb-9a96-8c8590480788,H,C,N
1674,6f63f470-fbfc-11eb-9a96-8c8590480788,H,C,N
1675,6f63f48e-fbfc-11eb-9a96-8c8590480788,H,C,N
1676,6f63f4ac-fbfc-11eb-9a96-8c8590480788,H,C,N
1677,6f63f4ca-fbfc-11eb-9a96-8c8590480788,H,C,N
1678,6f63f4e8-fbfc-11eb-9a96-8c8590480788,H,C,N
1679,6f63f506-fbfc-11eb-9a96-8c8590480788,H,C,N
1680,6f63f524-fbfc-11eb-9a96-8c8590480788,H,C,N
1681,6f63f542-fbfc-11eb-9a96-8c8590480788,H,C,N
1682,6f63f560-fbfc-11eb-9a96-8c8590480788,H,C,N
1683,6f63f57e-fbfc-11eb-9a96-8c8590480788,H,C,N
1684,6f63f59c-fbfc-11eb-9a96-8c8590480788,H,C,N
1685,6f63f5ba-fbfc-11eb-9a96-8c8590480788,H,C,N
1686,6f63f5d8-fbfc-11eb-9a96-8c8590480788,H,C,N
1687,6f63f5f6-fbfc-11eb-9a96-8c8590480788,H,C,N
1688,6f63f614-fbfc-11eb-9a96-8c8590480788,H,C,N
1689,6f63f632-fbfc-11eb-9a96-8c8590480788,H,C,N
1690,6f63f650-fbfc-11eb-9a96-8c8590480788,H,C,N
1691,6f63f66e-fbfc-11eb-9a96-8c8590480788,H,C,N
1692,6f63f682-fbfc-11eb-9a96-8c8590480788,H,C,N
1693,6f63f6a0-fbfc-11eb-9a96-8c8590480788,H,C,N
1694,6f63f6be-fbfc-11eb-9a96-8c8590480788,H,C,N
1695,6f63f6dc-fbfc-11eb-9a96-8c8590480788,H,C,N
1696,6f63f6fa-fbfc-11eb-9a96-8c8590480788,H,C,N
1697,6f63f718-fbfc-11eb-9a96-8c8590480788,H,C,N
1698,6f63f736-fbfc-11eb-9a96-8c8590480788,H,C,N
1699,6f63f754-fbfc-11eb-9a96-8c8590480788,H,C,N
1700,6f63f772-fbfc-11eb-9a96-8c8590480788,H,C,N
1701,6f63f790-fbfc-11eb-9a96-8c8590480788,H,C,N
1702,6f63f7ae-fbfc-11eb-9a96-8c8590480788,H,C,N
1703,6f63f7cc-fbfc-11eb-9a96-8c8590480788,H,C,N
1704,6f63f7ea-fbfc-11eb-9a96-8c8590480788,H,C,N
1705,6f63f812-fbfc-11eb-9a96-8c8590480788,H,C,N
1706,6f63f830-fbfc-11eb-9a96-8c8590480788,H,C,N
1707,6f63f84e-fbfc-11eb-9a96-8c8590480788,H,C,N
1708,6f63f86c-fbfc-11eb-9a96-8c8590480788,H,C,N
1709,6f63f88a-fbfc-11eb-9a96-8c8590480788,H,C,N
1710,6f63f8a8-fbfc-11eb-9a96-8c8590480788,H,C,N
1711,6f63f8c6-fbfc-11eb-9a96-8c8590480788,H,C,N
1712,6f63f8e4-fbfc-11eb-9a96-8c8590480788,H,C,N
1713,6f63f902-fbfc-11eb-9a96-8c8590480788,H,C,N
1714,6f63f920-fbfc-11eb-9a96-8c8590480788,H,C,N
1715,6f63f93e-fbfc-11eb-9a96-8c8590480788,H,C,N
1716,6f63f95c-fbfc-11eb-9a96-8c8590480788,H,C,N
1717,6f63f97a-fbfc-11eb-9a96-8c8590480788,H,C,N
1718,6f63f998-fbfc-11eb-9a96-8c8590480788,H,C,N
1719,6f63f9b6-fbfc-11eb-9a96-8c8590480788,H,C,N
1720,6f63f9d4-fbfc-11eb-9a96-8c8590480788,H,C,N
1721,6f63f9f2-fbfc-11eb-9a96-8c8590480788,H,C,N
1722,6f63fa10-fbfc-11eb-9a96-8c8590480788,H,C,N
1723,6f63fa2e-fbfc-11eb-9a96-8c8590480788,H,C,N
1724,6f63fa4c-fbfc-11eb-9a96-8c8590480788,H,C,N
1725,6f63fa6a-fbfc-11eb-9a96-8c8590480788,H,C,N
1726,6f63fa88-fbfc-11eb-9a96-8c8590480788,H,C,N
1727,6f63faa6-fbfc-11eb-9a96-8c8590480788,H,C,N
1728,6f63fac4-fbfc-11eb-9a96-8c8590480788,H,C,N
1729,6f63fae2-fbfc-11eb-9a96-8c8590480788,H,C,N
1730,6f63fb00-fbfc-11eb-9a96-8c8590480788,H,C,N
1731,6f63fb1e-fbfc-11eb-9a96-8c8590480788,H,C,N
1732,6f63fb3c-fbfc-11eb-9a96-8c8590480788,H,C,N
1733,6f63fb5a-fbfc-11eb-9a96-8c8590480788,H,C,N
1734,6f63fb78-fbfc-11eb-9a96-8c8590480788,H,C,N
1735,6f63fb96-fbfc-11eb-9a96-8c8590480788,H,C,N
1736,6f63fbb4-fbfc-11eb-9a96-8c8590480788,H,C,N
1737,6f63fbd2-fbfc-11eb-9a96-8c8590480788,H,C,N
1738,6f63fbf0-fbfc-11eb-9a96-8c8590480788,H,C,N
1739,6f63fc0e-fbfc-11eb-9a96-8c8590480788,H,C,N
1740,6f63fc36-fbfc-11eb-9a96-8c8590480788,H,C,N
1741,6f63fc54-fbfc-11eb-9a96-8c8590480788,H,C,N
1742,6f63fc72-fbfc-11eb-9a96-8c8590480788,H,C,N
1743,6f63fc90-fbfc-11eb-9a96-8c8590480788,H,C,N
1744,6f63fcae-fbfc-11eb-9a96-8c8590480788,H,C,N
1745,6f63fccc-fbfc-11eb-9a96-8c8590480788,H,C,N
1746,6f63fcea-fbfc-11eb-9a96-8c8590480788,H,C,N
1747,6f63fd08-fbfc-11eb-9a96-8c8590480788,H,C,N
1748,6f63fd26-fbfc-11eb-9a96-8c8590480788,H,C,N
1749,6f63fd3a-fbfc-11eb-9a96-8c8590480788,H,C,N
1750,6f63fd62-fbfc-11eb-9a96-8c8590480788,H,C,N
1751,6f63fd80-fbfc-11eb-9a96-8c8590480788,H,C,N
1752,6f63fd9e-fbfc-11eb-9a96-8c8590480788,H,C,N
1753,6f63fdbc-fbfc-11eb-9a96-8c8590480788,H,C,N
1754,6f63fdda-fbfc-11eb-9a96-8c8590480788,H,C,N
1755,6f63fdf8-fbfc-11eb-9a96-8c8590480788,H,C,N
1756,6f63fe0c-fbfc-11eb-9a96-8c8590480788,H,C,N
1757,6f63fe2a-fbfc-11eb-9a96-8c8590480788,H,C,N
1758,6f63fe48-fbfc-11eb-9a96-8c8590480788,H,C,N
1759,6f63fe66-fbfc-11eb-9a96-8c8590480788,H,C,N
1760,6f63fe84-fbfc-11eb-9a96-8c8590480788,H,C,N
1761,6f63fea2-fbfc-11eb-9a96-8c8590480788,H,C,N
1762,6f63fec0-fbfc-11eb-9a96-8c8590480788,H,C,N
1763,6f63fede-fbfc-11eb-9a96-8c8590480788,H,C,N
